Hour ending,Hour_UTC,R1_NW_year16,R2_CA_year16,R3_MN_year16,R4_SW_year16,R5_CE_year16,R6_TX_year16,R7_MW_year16,R8_AL_year16,R9_MA_year16,R10_SE_year16,R11_FL_year16,R12_NY_year16,R13_NE_year16
3545,5/28/2016 16:00,0.663808044,0.722817477,0.738625604,1.060133535,0.354931237,0.504377332,0.112404483,0.533164951,0.670252088,0.433092482,0.794887834,0.842228242,0.7400996
3546,5/28/2016 17:00,0.662100995,0.808509951,0.678663063,1.05448626,0.275646898,0.580851553,0.121822182,0.384172448,0.642222162,0.341285795,0.783548994,0.896998942,0.665173307
3547,5/28/2016 18:00,0.650356861,0.797549925,0.640224336,0.841343394,0.323753327,0.581845074,0.178892234,0.531199392,0.592890942,0.330162882,0.766369887,0.794465241,0.643059519
3548,5/28/2016 19:00,0.621166975,0.827244024,0.702271469,0.690922632,0.372839044,0.750767166,0.203909365,0.884368562,0.537410088,0.300873102,0.785202035,0.84155848,0.65055994
3549,5/28/2016 20:00,0.592750039,0.866277664,0.536872118,0.758648653,0.353723138,0.880461475,0.271961768,0.836181502,0.454586595,0.310453684,0.654663955,0.877117017,0.520877468
3550,5/28/2016 21:00,0.592012422,0.956254005,0.540245423,0.648275597,0.404994844,0.766376186,0.228621638,0.721443398,0.399967125,0.260170355,0.414003078,0.44608084,0.362733101
3551,5/28/2016 22:00,0.589208775,0.898344302,0.610639941,0.912571807,0.508751181,0.660868684,0.161530174,0.52299637,0.149944449,0.1051956,0.069266356,0.125177708,0
3552,5/28/2016 23:00,0.615243099,0.803895823,0.480998072,0.981895693,0.337887494,0.251976922,0.00794371,0.085637403,0,0,0,0,0
3553,5/29/2016 0:00,0.509923867,0.494784795,0.317714491,0.376954954,0.034669045,0,0,0,0,0,0,0,0
3554,5/29/2016 1:00,0.226798069,0.067768798,0,0,0,0,0,0,0,0,0,0,0
3555,5/29/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,5/29/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,5/29/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,5/29/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,5/29/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,5/29/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,5/29/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,5/29/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,5/29/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,5/29/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,5/29/2016 12:00,0,0,0,0,0,0,0.159812879,0,0.200044994,0.01903243,0.444433127,0.239843495,0.155275763
3566,5/29/2016 13:00,0,0,0.226205123,0,0.455215114,0.000453785,0.559031056,0.256725056,0.386869914,0.236985975,0.990866641,0.596271199,0.386714415
3567,5/29/2016 14:00,0.097356055,0.057115577,0.805365933,0.698726607,0.755383976,0.190192326,0.575960586,0.490730537,0.367523519,0.430235456,1.039600289,0.599255688,0.305888347
3568,5/29/2016 15:00,0.345024397,0.441624073,1.016015414,0.792803697,0.888235191,0.236990002,0.539908314,0.481929335,0.441308133,0.428449222,1.035622391,0.479324801,0.248233256
3569,5/29/2016 16:00,0.399665477,0.721298641,0.992872866,0.790943628,0.9110564,0.524785902,0.542117748,0.731175342,0.413858903,0.472432788,1.035607078,0.452291697,0.203877332
3570,5/29/2016 17:00,0.327088387,0.777855464,0.962810828,0.787499517,0.90577705,0.486208753,0.639820465,0.534777527,0.382082588,0.390486553,0.824692887,0.3703882,0.176004724
3571,5/29/2016 18:00,0.292245511,0.774794276,0.831286473,0.786005337,0.899312788,0.486425813,0.570801022,0.535378926,0.369714502,0.339392097,0.740234768,0.320497343,0.215160362
3572,5/29/2016 19:00,0.377181968,0.772171038,0.668959726,0.785526577,0.995422234,0.543235839,0.490548092,0.522044155,0.280086772,0.377473639,0.955845172,0.283794122,0.182296142
3573,5/29/2016 20:00,0.693845636,0.774075809,0.611660695,0.779855518,0.817110849,0.621334661,0.584881701,0.659597468,0.2020199,0.369317533,0.748559043,0.176137693,0.155676607
3574,5/29/2016 21:00,0.749547209,0.884975803,0.4865153,0.835536821,0.796400087,0.614315048,0.525486912,0.437918907,0.15081238,0.323013081,0.585040692,0.06551661,0.081393657
3575,5/29/2016 22:00,0.74327092,0.937523063,0.440039676,0.780834077,0.647196102,0.464934465,0.448556982,0.231864998,0.034933643,0.210982252,0.115341159,0,0
3576,5/29/2016 23:00,0.844107681,0.858659104,0.438096979,0.772333521,0.48100313,0.174072655,0.135635158,0,0,0,0,0,0
3577,5/30/2016 0:00,0.921947259,0.637956224,0.240547587,0.378268616,0.085936158,0,0,0,0,0,0,0,0
3578,5/30/2016 1:00,0.530988346,0.073099312,0,0,0,0,0,0,0,0,0,0,0
3579,5/30/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,5/30/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,5/30/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,5/30/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,5/30/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,5/30/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,5/30/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,5/30/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,5/30/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,5/30/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,5/30/2016 12:00,0,0,0,0,0,0,0.34520911,0,0.252881291,0.131129536,0.174097416,0.467261969,0
3590,5/30/2016 13:00,0,0,0.132751887,0.009685469,0.325448612,0.010422322,0.80673221,0.320499212,0.640231029,0.587666331,0.782984018,0.901096071,0
3591,5/30/2016 14:00,0.24644672,0.043611372,0.601674017,0.64930272,0.66678365,0.159577214,0.896242696,0.544514778,0.656185084,0.699634229,0.74311985,0.949663842,0.114412042
3592,5/30/2016 15:00,0.948419805,0.450164139,0.719812016,0.789299181,0.68298193,0.254128687,0.925118102,0.545894445,0.714583145,0.685814165,0.626248684,0.954544807,0.166666675
3593,5/30/2016 16:00,1.069196914,0.598283045,0.725640307,0.941305684,0.742906507,0.388594971,0.937596222,0.47973889,0.72126955,0.648206084,0.491333319,0.803259426,0.176154487
3594,5/30/2016 17:00,1.046215945,0.589663525,0.622125932,1.055015059,0.696951635,0.548959547,0.939044883,0.470863669,0.694855101,0.584912722,0.36738364,0.732698629,0.158314617
3595,5/30/2016 18:00,1.046846559,0.664938003,0.566198783,1.04913667,0.651741882,0.668569146,0.857183457,0.25690708,0.720580365,0.633329023,0.235179455,0.718485197,0.310964431
3596,5/30/2016 19:00,0.993786222,0.86847217,0.544895786,1.045960898,0.571400574,0.698464096,0.872237843,0.25955341,0.654681246,0.563649131,0.39278991,0.603470652,0.415638304
3597,5/30/2016 20:00,1.009226214,0.944721479,0.484910618,0.996807695,0.498613539,0.727957685,0.862852683,0.256196278,0.650458182,0.559545209,0.276530988,0.648898035,0.342544086
3598,5/30/2016 21:00,0.990548991,1.058163651,0.533338015,0.72948626,0.564895026,0.750305696,0.823395664,0.317868616,0.612878248,0.42092045,0.279884855,0.556085917,0.262706031
3599,5/30/2016 22:00,0.953770991,1.032425578,0.461232893,0.504324756,0.507413028,0.608668907,0.575992764,0.072843202,0.371529373,0.214722884,0.113908378,0.301419304,0.05084686
3600,5/30/2016 23:00,0.97572978,0.938087276,0.411794703,0.371255085,0.246966946,0.230603276,0.103273801,0.0205543,0,0,0,0,0
3601,5/31/2016 0:00,0.771882782,0.768299451,0.228432526,0.182883253,0,0,0,0,0,0,0,0,0
3602,5/31/2016 1:00,0.386516254,0.085533647,0,0,0,0,0,0,0,0,0,0,0
3603,5/31/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,5/31/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,5/31/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,5/31/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,5/31/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,5/31/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,5/31/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,5/31/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,5/31/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,5/31/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0.248609841,0.388468507
3613,5/31/2016 12:00,0,0,0,0,0,0,0.241675567,0,0.303388765,0.087483898,0.329023198,0.918970971,0.678777609
3614,5/31/2016 13:00,0,0,0.106603408,0,0.080641409,0.075457347,0.412099255,0.390038026,0.759673166,0.429651049,0.75934034,0.964427673,0.720268069
3615,5/31/2016 14:00,0.317825436,0.078230818,0.605422892,0.625382085,0.390199784,0.300787442,0.573172883,0.740192254,0.848458236,0.541073692,0.768408199,0.980414409,0.780545988
3616,5/31/2016 15:00,0.948328718,0.391509728,0.752076246,0.794019038,0.547060814,0.319817151,0.603583004,0.646731059,0.828831223,0.671670798,0.715482776,0.986180099,0.947597857
3617,5/31/2016 16:00,1.042067376,0.564178654,0.713075245,0.814330381,0.650187848,0.38769286,0.525701951,0.772063697,0.730247671,0.701560186,0.559439448,0.859825849,0.789584528
3618,5/31/2016 17:00,1.052088398,0.823235617,0.658385222,0.952662236,0.533998249,0.445057562,0.486307198,0.662587243,0.659290202,0.635495495,0.522313742,0.744558335,0.751026034
3619,5/31/2016 18:00,1.062107482,0.859282581,0.640400991,0.705824834,0.507697979,0.433447415,0.45600512,0.768920344,0.678596468,0.633495363,0.30206805,0.870079957,0.76243856
3620,5/31/2016 19:00,1.058229624,0.846697659,0.662476278,0.65100157,0.390473131,0.493527085,0.380941511,0.594011795,0.656728856,0.60802136,0.302500165,0.900013763,0.832093975
3621,5/31/2016 20:00,1.040986538,0.831741326,0.687485277,0.543495571,0.575097695,0.344717966,0.392863342,0.645861428,0.658840485,0.480324288,0.390172083,0.846363964,0.733429203
3622,5/31/2016 21:00,1.025889229,0.884924594,0.714505954,0.521319693,0.615810346,0.173666907,0.40050046,0.476295396,0.539308818,0.433065477,0.141554721,0.713377308,0.527744929
3623,5/31/2016 22:00,1.000731115,0.926591151,0.799646349,0.45857652,0.746192409,0.060163746,0.245169596,0.195828314,0.243890549,0.235251698,0.025052659,0.28002578,0
3624,5/31/2016 23:00,0.861223746,0.746101456,0.705925405,0.509323138,0.490084196,0,0.026938572,0,0,0,0,0,0
3625,6/1/2016 0:00,0.627415002,0.563903042,0.460146776,0.196158594,0,0,0,0,0,0,0,0,0
3626,6/1/2016 1:00,0.317775827,0.073007959,0,0,0,0,0,0,0,0,0,0,0
3627,6/1/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,6/1/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,6/1/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,6/1/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,6/1/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,6/1/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,6/1/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,6/1/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,6/1/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0.032178292
3636,6/1/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0.168713256,0.585929823
3637,6/1/2016 12:00,0,0,0,0,0,0,0.074251322,0,0.434616939,0.166544486,0.235341881,0.781629945,1.025203499
3638,6/1/2016 13:00,0,0,0.250811838,0,0.479175996,0,0.28445304,0,0.951276466,0.680855407,0.82242973,0.861296491,1.06617153
3639,6/1/2016 14:00,0.052138642,0.08698851,0.83582515,0.38937641,0.595157419,0.109254638,0.305326281,0.04225661,1.007396786,0.799179517,0.879943191,0.74691772,0.958462832
3640,6/1/2016 15:00,0.681464526,0.325780924,0.989060029,0.682400686,0.637062031,0.290810892,0.317640879,0.043435043,0.944540884,0.739256123,0.931554922,0.917941491,0.946176953
3641,6/1/2016 16:00,0.841881273,0.395624839,1.012210774,0.714378858,0.599472911,0.330834627,0.319834786,0.031089537,0.868412371,0.652126654,0.947875352,0.983609808,0.876455563
3642,6/1/2016 17:00,0.750392027,0.532211954,0.989013774,0.703024761,0.630890278,0.41348762,0.327442824,0.015653917,0.794831279,0.510410161,0.834077324,1.020302898,0.753642096
3643,6/1/2016 18:00,0.74883155,0.713448297,0.967507565,0.719840528,0.599154318,0.375363359,0.313450456,0,0.727311778,0.404524632,0.772882397,1.007845437,0.804675039
3644,6/1/2016 19:00,0.707593383,0.810768277,0.928915174,0.733507603,0.594460371,0.458818045,0.293846428,0,0.635671251,0.33360239,0.845319289,1.00784831,0.805594811
3645,6/1/2016 20:00,0.647683913,0.95802038,0.896612037,0.671555191,0.576174959,0.388145967,0.302566339,0,0.447070985,0.253859886,0.824691239,0.966882514,0.799780423
3646,6/1/2016 21:00,0.484486727,1.052180849,0.84231166,0.616490796,0.540322537,0.403032388,0.331405731,0.01750478,0.387312686,0.210265218,0.653283676,0.746953445,0.630055169
3647,6/1/2016 22:00,0.421069129,0.995184396,0.758862827,0.629074839,0.746151529,0.289404313,0.28385455,0.036166424,0.175488977,0.136576872,0.108749395,0.346350316,0.03577839
3648,6/1/2016 23:00,0.228195793,0.87329369,0.691663402,0.60042105,0.609671739,0.131786129,0.121115332,0,0,0,0,0,0
3649,6/2/2016 0:00,0.096894382,0.627419835,0.39697353,0.316669959,0.140692587,0,0,0,0,0,0,0,0
3650,6/2/2016 1:00,0.005150424,0.098413561,0,0,0,0,0,0,0,0,0,0,0
3651,6/2/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,6/2/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,6/2/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,6/2/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,6/2/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,6/2/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,6/2/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,6/2/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,6/2/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0.007115394
3660,6/2/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.263377818
3661,6/2/2016 12:00,0,0,0,0,0,0,0.425784937,0,0.054605862,0.040672701,0.237014836,0.064168632,0.484463287
3662,6/2/2016 13:00,0,0,0.104465495,0.048684969,0.432003168,0.021706351,0.79559582,0.022499279,0.238049983,0.295103085,0.981710406,0.223068259,0.477095345
3663,6/2/2016 14:00,0,0.156052798,0.413662174,0.915944795,0.828145275,0.149354339,0.810783739,0.120251964,0.319719921,0.466345012,0.874477695,0.252515308,0.47281629
3664,6/2/2016 15:00,0.0364845,0.519818917,0.497863289,1.055739355,0.913094608,0.165170859,0.815624362,0.169841341,0.336584322,0.486461463,0.949992547,0.157145262,0.330380169
3665,6/2/2016 16:00,0.076931805,0.685720647,0.487315021,1.050228242,0.981834317,0.18277329,0.802166426,0.281113932,0.328648002,0.500059205,0.76389261,0.134817261,0.432768057
3666,6/2/2016 17:00,0.089072389,0.779268116,0.48202705,1.046167588,0.982555028,0.277841383,0.781085003,0.125941563,0.340472718,0.397960586,0.779879184,0.159460488,0.447693809
3667,6/2/2016 18:00,0.133002567,0.961920813,0.45394843,1.042252695,0.949198487,0.131710469,0.774842386,0.129316014,0.262580515,0.491128047,0.745129773,0.179003986,0.468008471
3668,6/2/2016 19:00,0.119904086,1.000136224,0.491834265,1.038772334,0.851311491,0.148302023,0.798092756,0,0.249185092,0.530821038,0.767784313,0.25798621,0.427698852
3669,6/2/2016 20:00,0.160575393,1.049765245,0.499150268,1.035767188,0.816079503,0.142763927,0.785087455,0,0.219207826,0.518088415,0.621907588,0.159889255,0.390538389
3670,6/2/2016 21:00,0.201670667,1.023822612,0.434586356,0.840189937,0.717430371,0.230412168,0.836459236,0,0.157697574,0.379385385,0.302376663,0.124732828,0.316908492
3671,6/2/2016 22:00,0.331282898,1.01918275,0.362104991,1.033028164,0.674335585,0.178625995,0.748100089,0,0.079077772,0.170922634,0.121988042,0,0
3672,6/2/2016 23:00,0.322553642,0.768232919,0.265956837,0.82380792,0.470296404,0.139958726,0.295021395,0,0,0,0,0,0
3673,6/3/2016 0:00,0.25275965,0.595506899,0.1439493,0.340707679,0.055578071,0,0,0,0,0,0,0,0
3674,6/3/2016 1:00,0.1183796,0.055589778,0.001562136,0,0,0,0,0,0,0,0,0,0
3675,6/3/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,6/3/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,6/3/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,6/3/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,6/3/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,6/3/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,6/3/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,6/3/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,6/3/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,6/3/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0.149860095,0.010079192
3685,6/3/2016 12:00,0,0,0,0,0,0,0.303741083,0,0.133514272,0.214743025,0.344311034,0.606869264,0.070069703
3686,6/3/2016 13:00,0,0,0.1576733,0.061320723,0.187969862,0,0.573002192,0.017486629,0.306876955,0.645731422,0.60462018,0.671999148,0.129492258
3687,6/3/2016 14:00,0.301089611,0.234257361,0.700787023,0.902985132,0.34086477,0.211190584,0.664534318,0.11591098,0.427760189,0.841591415,0.912169117,0.670583829,0.254304745
3688,6/3/2016 15:00,0.784664073,0.688114776,0.930760759,1.047081357,0.420354845,0.240940661,0.651863378,0.075879776,0.48079513,0.834357519,1.015863375,0.664447542,0.14979845
3689,6/3/2016 16:00,0.852072552,0.716781037,0.925877772,1.040807969,0.532522036,0.341630467,0.679507792,0.037649769,0.416690487,0.769224759,0.959768195,0.736666761,0.144649876
3690,6/3/2016 17:00,0.875439856,0.731954705,0.957662964,1.034355254,0.604718702,0.342275057,0.654616874,0.017098449,0.404098456,0.73821547,0.971655109,0.728458873,0.222923111
3691,6/3/2016 18:00,0.959662461,0.844138404,0.937888769,1.030176582,0.579401231,0.458631407,0.602994467,0.070579403,0.468057757,0.647199547,0.801237039,0.666403665,0.255250418
3692,6/3/2016 19:00,0.995992823,1.039146844,0.951276137,1.025452842,0.581508611,0.422129988,0.663678424,0.134514684,0.402473829,0.566732664,1.01063993,0.66528929,0.265678816
3693,6/3/2016 20:00,1.052193242,1.031348896,0.964649822,1.022618301,0.580101719,0.400104615,0.605904197,0.11792422,0.439621042,0.445673424,0.742516273,0.663605837,0.313421316
3694,6/3/2016 21:00,1.04957532,1.046989411,0.969611031,1.0216725,0.467091037,0.306615594,0.567990175,0,0.421712307,0.359236864,0.476201567,0.548540277,0.252087917
3695,6/3/2016 22:00,1.046951868,1.04662287,0.899465828,0.997745605,0.496476082,0.243948421,0.414942017,0,0.272976392,0.224220925,0.160962499,0.327418846,0.06173449
3696,6/3/2016 23:00,1.045637507,0.937679964,0.814799365,0.906272593,0.376341111,0.140906908,0.024753181,0,0,0,0,0,0
3697,6/4/2016 0:00,1.007085451,0.626072414,0.601640862,0.383762957,0.047106294,0,0,0,0,0,0,0,0
3698,6/4/2016 1:00,0.535598001,0.020762144,0.020057813,0,0,0,0,0,0,0,0,0,0
3699,6/4/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,6/4/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,6/4/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,6/4/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,6/4/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,6/4/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,6/4/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,6/4/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,6/4/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,6/4/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0.030129553,0.086916931
3709,6/4/2016 12:00,0,0,0,0,0,0,0.082453551,0,0.018376125,0.147736277,0.331915349,0.306024972,0.30654708
3710,6/4/2016 13:00,0,0,0.401547463,0.04353911,0.499217535,0.024764677,0.335128414,0,0.062167229,0.488279909,0.799202184,0.433717461,0.464834832
3711,6/4/2016 14:00,0.361493516,0.099490099,0.962002041,0.86129865,0.703500227,0.185528524,0.364002931,0,0.150619814,0.548758802,0.928822813,0.626874743,0.655044816
3712,6/4/2016 15:00,0.952664216,0.400089716,1.054208991,1.043712373,0.791625804,0.290857267,0.355006436,0,0.207242421,0.503364215,0.879961441,0.752104532,0.649028525
3713,6/4/2016 16:00,1.030613491,0.593828,1.058967207,1.036946943,0.779578982,0.298080254,0.310596253,0,0.143653727,0.48608338,0.851936838,0.756323469,0.555881597
3714,6/4/2016 17:00,1.001341264,0.689625172,1.052711932,1.03070123,0.755993451,0.246785222,0.324692067,0.017192465,0.112512339,0.484196241,0.862697742,0.776330451,0.487908649
3715,6/4/2016 18:00,0.993921523,0.859457274,1.043836064,1.027097822,0.688126427,0.29119929,0.192415056,0.088511687,0.093525285,0.465502576,0.745461398,0.784758715,0.590297187
3716,6/4/2016 19:00,1.013608675,0.875014815,1.036065724,1.023063711,0.575183619,0.328907255,0.137248069,0.104102805,0.051352482,0.34880732,0.840970578,0.65802551,0.507946752
3717,6/4/2016 20:00,0.999048887,0.90016485,1.032360184,1.02170124,0.573239882,0.278024031,0.136773801,0.14840974,0.107625058,0.301438602,0.761996346,0.581401442,0.467864724
3718,6/4/2016 21:00,0.981839162,1.031398995,1.028572884,0.891446804,0.556070063,0.302473931,0.141405517,0.161943307,0.0523799,0.19348676,0.558585174,0.456420203,0.408716442
3719,6/4/2016 22:00,0.900164068,1.050770615,1.023753936,0.800686951,0.646469172,0.286104979,0.110484646,0.168537159,0,0.085944187,0.161365469,0.202070849,0.039800346
3720,6/4/2016 23:00,0.788762584,1.015104135,0.986872622,0.729877732,0.555905919,0.173889298,0.066972439,0.050012377,0,0,0,0,0
3721,6/5/2016 0:00,0.578140206,0.81848013,0.68572083,0.381812312,0.137240234,0,0,0,0,0,0,0,0
3722,6/5/2016 1:00,0.332335418,0.103105535,0.010942888,0,0,0,0,0,0,0,0,0,0
3723,6/5/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,6/5/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,6/5/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,6/5/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,6/5/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,6/5/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,6/5/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,6/5/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,6/5/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0.03355933
3732,6/5/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.170702967
3733,6/5/2016 12:00,0,0,0,0,0,0,0.118857766,0,0,0.028857656,0.137803082,0,0.171090961
3734,6/5/2016 13:00,0,0,0.429376748,0.059907269,0.686793253,0.257670802,0.43666603,0.185398311,0.059405115,0.168460373,0.524958163,0,0.170436977
3735,6/5/2016 14:00,0.132770507,0.059133074,0.937790844,0.706689089,0.920725213,0.661714228,0.440528447,0.252281817,0.129415955,0.215114327,0.492259379,0,0.080279542
3736,6/5/2016 15:00,0.723814364,0.307823509,0.980821997,1.0367875,0.999567483,0.576656122,0.483798887,0.357385587,0.161815666,0.247850822,0.608291231,0,0.073245551
3737,6/5/2016 16:00,0.862865014,0.464296316,0.98211285,1.034178525,1.01604601,0.557608959,0.536765108,0.422989957,0.162761039,0.250438401,0.527146656,0,0.049997166
3738,6/5/2016 17:00,0.915220655,0.521783345,0.976051256,1.030681406,1.029937162,0.654382246,0.627667331,0.374546552,0.131584883,0.199620883,0.452069705,0,0
3739,6/5/2016 18:00,0.908032126,0.616481174,1.01786045,1.026413516,1.046019581,0.840110542,0.620824479,0.560946233,0.091373126,0.207645775,0.229928393,0,0
3740,6/5/2016 19:00,0.935088589,0.901036776,0.99882284,1.023698945,1.024695427,0.747400774,0.600399432,0.604241306,0.18429251,0.230951194,0.031372132,0,0
3741,6/5/2016 20:00,0.937175523,0.910323938,0.973198633,1.021097773,0.968052024,0.715257328,0.654001819,0.638486608,0.175063075,0.286097078,0,0,0
3742,6/5/2016 21:00,0.925184654,0.951419844,0.915810267,1.020042471,0.958559616,0.695708351,0.569384324,0.561446426,0.169117664,0.22294832,0,0,0
3743,6/5/2016 22:00,0.907071481,0.973273661,0.824395343,0.928904658,1.001166244,0.612657656,0.503866093,0.557246497,0.080554737,0.083376044,0,0,0
3744,6/5/2016 23:00,0.901614366,0.936666161,0.759841019,0.791067368,0.788920725,0.394470726,0.218764752,0.104608438,0,0,0,0,0
3745,6/6/2016 0:00,0.773792394,0.692920563,0.503327946,0.385973399,0.104480125,0,0,0,0,0,0,0,0
3746,6/6/2016 1:00,0.460541528,0.085119498,0.010123635,0,0,0,0,0,0,0,0,0,0
3747,6/6/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,6/6/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,6/6/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,6/6/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,6/6/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,6/6/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,6/6/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,6/6/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,6/6/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,6/6/2016 11:00,0,0,0,0,0,0,0,0,0.045167093,0,0,0.146391604,0.01873806
3757,6/6/2016 12:00,0,0,0,0,0,0,0.352382229,0,0.662383349,0.046112859,0,0.528904587,0.332020134
3758,6/6/2016 13:00,0,0,0.284172527,0.065372652,0.579039719,0.287014736,0.63338566,0.204689432,0.916957515,0.197180479,0,0.734316101,0.474953916
3759,6/6/2016 14:00,0.324089353,0.046251131,0.914560976,0.786521191,0.826622048,0.652930421,0.702018753,0.499739131,0.946467433,0.248807787,0,0.599588697,0.631918208
3760,6/6/2016 15:00,0.939307775,0.435766977,1.024624526,1.047602324,0.76519288,0.811287104,0.68166556,0.534238965,0.952801331,0.201499919,0,0.5428011,0.670136955
